s0,m00,n00,k00,h00,A10_x,A10_y,A20_x,A20_y,A30_x,A30_y,A40_x,A40_y,s,m0,n0,k0,h0,A1_x,A1_y,A2_x,A2_y,A3_x,A3_y,A4_x,A4_y
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.2913966235954875,-0.0571622194593495,1.01389,0.93022,0.943526,1.21575,1.24205,0.0471749,1.84,1.16154,1.8456,0.0475863,0.012292,1.20298,-0.00189064
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9156214513126953,-0.29944255738990855,1.01389,0.93881,0.934937,1.21145,1.24634,0.036321,1.83294,1.15069,1.83854,0.0367323,0.00523064,1.19213,-0.00895195
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9598216547017608,-0.18835358333766886,1.01389,0.928277,0.94547,1.21672,1.24108,0.0370421,1.83606,1.15141,1.84166,0.0374535,0.00835153,1.19285,-0.00583104
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.1129508193733302,-0.3339429205575094,1.01389,0.930013,0.943733,1.21585,1.24195,0.0417702,1.83156,1.15614,1.83716,0.0421815,0.00384592,1.19758,-0.0103367
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.4450565300993898,-0.05265221440275547,1.01389,0.930141,0.943605,1.21579,1.24201,0.0518125,1.84013,1.16618,1.84573,0.052224,0.0124209,1.20762,-0.00176161
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.1128945938785186,0.011083613773000756,1.01389,0.930325,0.943422,1.2157,1.2421,0.0417723,1.84205,1.15614,1.84765,0.0421837,0.0143376,1.19758,0.000155043
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.1700101193205361,0.3068381100607679,1.01389,0.930251,0.943496,1.21573,1.24206,0.0435203,1.85107,1.15789,1.85666,0.0439317,0.0233556,1.19933,0.00917302
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.252106704399916,-0.2927534966034408,1.01389,0.929863,0.943883,1.21593,1.24187,0.045982,1.83281,1.16035,1.8384,0.0463934,0.00509503,1.20179,-0.00908756
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.2667533861220355,-0.3766091147823605,1.01389,0.931159,0.942587,1.21528,1.24252,0.0464248,1.83029,1.16079,1.83589,0.0468362,0.00258162,1.20223,-0.011601
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.7818350695503438,0.07283911849664104,1.01389,0.930455,0.943292,1.21563,1.24217,0.0317502,1.84399,1.14612,1.84959,0.0321616,0.0162813,1.18756,0.00209873
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.101675772060051,-0.2087742493884216,1.01389,0.930428,0.943319,1.21564,1.24215,0.0414002,1.8354,1.15577,1.841,0.0418116,0.00768675,1.19721,-0.00649584
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9003211267477977,0.14341081045835188,1.01389,0.928629,0.945117,1.21654,1.24125,0.0351757,1.84626,1.14954,1.85186,0.0355872,0.0185478,1.19098,0.00436523
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.0941280071800112,0.25759016851872174,1.01389,0.93039,0.943356,1.21566,1.24213,0.041202,1.84957,1.15557,1.85517,0.0416135,0.0218568,1.19701,0.00767435
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.021783115894959,0.1405201777446704,1.01389,0.930586,0.94316,1.21556,1.24223,0.0390191,1.84596,1.15339,1.85156,0.0394305,0.0182464,1.19483,0.00406374
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.282292148953559,0.15150424452168024,1.01389,0.93023,0.943516,1.21574,1.24205,0.0469371,1.84631,1.16131,1.85191,0.0473485,0.0186022,1.20274,0.00441944
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.469371737813405,0.008407947644114334,1.01389,0.9285,0.945247,1.21661,1.24119,0.0526162,1.84188,1.16698,1.84747,0.0530275,0.0141649,1.20842,-1.76771e-05
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.8416022370558547,-0.013622735197390188,1.01389,1.16207,0.711679,1.09982,1.35797,0.042296,1.82694,1.15666,1.83254,0.0427073,-0.000770575,1.1981,-0.0149532
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.3211293527616963,0.1983422039292573,1.01389,0.929707,0.944039,1.216,1.24179,0.048042,1.84769,1.16241,1.85329,0.0484534,0.0199791,1.20385,0.00579648
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9840997171144031,0.08412747956621315,1.01389,0.929151,0.944595,1.21628,1.24151,0.0378597,1.84428,1.15223,1.84988,0.0382711,0.0165738,1.19367,0.00239121
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.8970789088699995,-0.29318520559179306,1.01389,0.930579,0.943168,1.21557,1.24223,0.0360774,1.8317,1.15045,1.8373,0.0364889,0.00399256,1.19188,-0.01019
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.0318727381466053,0.03046645685393975,1.01389,0.929763,0.943984,1.21598,1.24182,0.0393479,1.84265,1.15372,1.84825,0.0397592,0.0149384,1.19515,0.000755843
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9103159776268082,0.014387335696739088,1.01389,0.93932,0.934426,1.2112,1.2466,0.0352588,1.84207,1.14963,1.84767,0.0356702,0.0143581,1.19107,0.000175555
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.1317784817201517,-0.08898482872722291,1.01389,0.930887,0.942859,1.21541,1.24238,0.0423332,1.83904,1.1567,1.84464,0.0427446,0.0113299,1.19814,-0.00285274
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.161462194601263,-0.19705902102349301,1.01389,0.930381,0.943365,1.21567,1.24213,0.0432914,1.83576,1.15766,1.84136,0.0437028,0.0080534,1.1991,-0.00612927
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.867029957151274,-0.14296189753473737,1.01389,0.951579,0.922167,1.20507,1.25273,0.0346224,1.83751,1.14899,1.84311,0.0350338,0.00980137,1.19043,-0.00438122
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9329913017351235,0.2929263201693194,1.01389,0.930875,0.942871,1.21542,1.24238,0.0363218,1.85056,1.15069,1.85615,0.0367332,0.0228447,1.19213,0.00866206
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.2475742210588938,-0.2201241985542754,1.01389,0.930784,0.942962,1.21547,1.24233,0.0458366,1.83503,1.16021,1.84063,0.046248,0.00731865,1.20164,-0.00686389
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9707031882423126,-0.06370260287663042,1.01389,0.931001,0.942746,1.21536,1.24244,0.0372415,1.84003,1.15161,1.84563,0.0376529,0.0123232,1.19305,-0.0018594
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.4620659483503589,-0.16114205542652965,1.01389,0.930171,0.943575,1.21577,1.24202,0.0523525,1.83686,1.16672,1.84246,0.052764,0.0091484,1.20816,-0.00503424
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9593868092274065,0.18373733100931738,1.01389,0.930244,0.943503,1.21574,1.24206,0.0371144,1.84734,1.15148,1.85294,0.0375258,0.0196286,1.19292,0.00544601
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9713520502120536,-0.2313166778792787,1.01389,0.933223,0.940524,1.21425,1.24355,0.0375211,1.83463,1.15189,1.84022,0.0379325,0.00691467,1.19333,-0.00726791
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.4724073776881972,0.17084646465347536,1.01389,0.931247,0.942499,1.21523,1.24256,0.0526179,1.84718,1.16699,1.85278,0.0530293,0.0194711,1.20842,0.00528847
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.276261876753811,-0.36525296274524655,1.01389,0.932067,0.941679,1.21482,1.24297,0.0467869,1.83054,1.16116,1.83614,0.0471983,0.0028337,1.20259,-0.0113489
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.4367546963511897,0.06965226475965976,1.01389,0.930303,0.943443,1.21571,1.24209,0.051621,1.84386,1.16599,1.84946,0.0520324,0.0161502,1.20743,0.00196758
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.1387556669248566,0.35732957986950814,1.01389,0.928631,0.945115,1.21654,1.24125,0.0425905,1.85255,1.15696,1.85815,0.0430019,0.0248394,1.1984,0.0106568
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.0864355126272385,-0.36438931677462816,1.01389,0.931596,0.94215,1.21506,1.24274,0.0411024,1.83097,1.15547,1.83657,0.0415137,0.0032559,1.19691,-0.0109267
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9001253865394577,-0.18646760136059645,1.01389,0.92843,0.945317,1.21664,1.24115,0.035032,1.83804,1.1494,1.84364,0.0354434,0.0103293,1.19084,-0.00385327
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9963793155520146,0.23755727720940253,1.01389,0.930266,0.94348,1.21572,1.24207,0.0382463,1.84892,1.15262,1.85452,0.0386577,0.0212074,1.19405,0.00702484
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.1064602599513886,0.26297546993203164,1.01389,0.930489,0.943257,1.21561,1.24218,0.0415815,1.84981,1.15595,1.85541,0.0419929,0.0220972,1.19739,0.00791458
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.3983386706658396,-0.27452198735118716,1.01389,0.930492,0.943255,1.21561,1.24218,0.0504337,1.8335,1.1648,1.8391,0.0508451,0.0057918,1.20624,-0.00839079
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.8120766471898658,0.12369244464282639,1.01389,0.852978,1.02077,1.25437,1.20343,0.035412,1.83119,1.14978,1.83678,0.0358234,0.00347487,1.19122,-0.0107078
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.0801120404606406,0.27272957388430913,1.01389,0.928967,0.94478,1.21637,1.24142,0.0407251,1.85007,1.15509,1.85567,0.0411365,0.022357,1.19653,0.00817438
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.5214703283745004,-0.002055302030803177,1.01389,0.929989,0.943757,1.21586,1.24193,0.0541417,1.8416,1.16851,1.8472,0.054553,0.0138911,1.20995,-0.000291485
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.1466745546447454,-0.3533255317333303,1.01389,0.932021,0.941725,1.21485,1.24295,0.0427206,1.83093,1.15709,1.83652,0.043132,0.00321436,1.19853,-0.0109682
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.4485233892356086,0.15738690385912718,1.01389,0.932004,0.941743,1.21486,1.24294,0.0519435,1.84633,1.16631,1.85193,0.0523549,0.0186205,1.20775,0.00443795
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.1101353290954215,0.26601388601624704,1.01389,0.930105,0.943641,1.21581,1.24199,0.0416563,1.84978,1.15602,1.85538,0.0420677,0.0220681,1.19746,0.00788555
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9178549522884052,0.2395808166978058,1.01389,0.930257,0.94349,1.21573,1.24207,0.0359403,1.84891,1.15031,1.85451,0.0363516,0.021204,1.19175,0.00702144
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.309928664890512,-0.2726308224282209,1.01389,0.930543,0.943204,1.21559,1.24221,0.0477427,1.83349,1.16211,1.83909,0.048154,0.00577631,1.20355,-0.00840627
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.1059679747751312,-0.2811150785239955,1.01389,0.931472,0.942274,1.21512,1.24267,0.0416003,1.83329,1.15597,1.83889,0.0420117,0.00557803,1.19741,-0.00860456
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.8572929796946184,-0.19067277579131345,1.01389,1.00789,0.865857,1.17691,1.28088,0.0211963,1.82799,1.13557,1.83358,0.0216077,0.00027503,1.177,-0.0139075
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.941091382888227,0.0982755369403635,1.01389,0.929683,0.944064,1.21602,1.24178,0.0365865,1.84471,1.15096,1.85031,0.0369979,0.0169992,1.19239,0.00281661
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9769709225593223,-0.2524136491419674,1.01389,0.929715,0.944032,1.216,1.2418,0.0375386,1.83403,1.15191,1.83962,0.03795,0.00631508,1.19334,-0.0078675
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.175854761272351,-0.036370110011446674,1.01389,0.93044,0.943306,1.21564,1.24216,0.0436756,1.84064,1.15804,1.84624,0.044087,0.0129264,1.19948,-0.00125618
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.016401784460834,0.27459435593281406,1.01389,0.930797,0.942949,1.21546,1.24234,0.0388403,1.85005,1.15321,1.85565,0.0392517,0.0223424,1.19465,0.00815976
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.8920711028027123,0.266800455293683,1.01389,0.928411,0.945335,1.21665,1.24114,0.0350591,1.84991,1.14943,1.85551,0.0354705,0.0221989,1.19087,0.00801629
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.1007325934957444,0.061655910757636684,1.01389,0.930505,0.943242,1.21561,1.24219,0.0414129,1.8436,1.15578,1.8492,0.0418242,0.0158892,1.19722,0.00170661
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.3514544433754812,0.13511975685570607,1.01389,0.92951,0.944237,1.2161,1.24169,0.0490331,1.84591,1.1634,1.85151,0.0494444,0.0181998,1.20484,0.0040172
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.2877238719460935,-0.04937448669265411,1.01389,0.930171,0.943575,1.21577,1.24202,0.0470729,1.84023,1.16144,1.84583,0.0474842,0.0125234,1.20288,-0.00165918
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.2340682304858328,0.016360594160781256,1.01389,0.930421,0.943325,1.21565,1.24215,0.0454406,1.84223,1.15981,1.84783,0.0458519,0.0145213,1.20125,0.000338723
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.5140295993940398,0.08557400098140314,1.01389,0.929393,0.944354,1.21616,1.24163,0.0541135,1.84438,1.16848,1.84998,0.0545249,0.0166719,1.20992,0.00248932
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.2705485882200016,-0.011395394337654602,1.01389,0.930463,0.943283,1.21563,1.24217,0.0465583,1.84138,1.16093,1.84698,0.0469697,0.0136711,1.20236,-0.000511494
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.281458307830563,-0.23190251154775846,1.01389,0.930764,0.942983,1.21548,1.24232,0.046906,1.83465,1.16127,1.84024,0.0473174,0.00693457,1.20271,-0.00724796
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.142406157125832,0.13626441968432984,1.01389,0.930505,0.943242,1.21561,1.24219,0.0426655,1.84586,1.15703,1.85146,0.0430769,0.0181524,1.19847,0.00396986
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.0508842844910549,0.24115290807900644,1.01389,0.930531,0.943215,1.21559,1.2422,0.0399042,1.84903,1.15427,1.85463,0.0403156,0.0213232,1.19571,0.00714066
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.8233686866052807,-0.18612800555428338,1.01389,0.930497,0.943249,1.21561,1.24219,0.0329962,1.83613,1.14736,1.84173,0.0334076,0.00842013,1.1888,-0.00576246
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9550700574731981,0.22224636536242787,1.01389,0.93082,0.942927,1.21545,1.24235,0.0370005,1.84848,1.15137,1.85408,0.0374118,0.0207672,1.19281,0.00658461
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9330569728088202,0.02422998634128049,1.01389,0.92856,0.945186,1.21658,1.24122,0.0364436,1.8426,1.15081,1.8482,0.036855,0.0148897,1.19225,0.00070715
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.8456712464776304,-0.21588097315903584,1.01389,-0.271684,2.14543,1.8167,0.641096,-0.02597,0.908967,1.0884,0.914565,-0.0255586,-0.918744,1.12984,-0.932927
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.2910246692555123,0.3054099854043808,1.01389,0.929764,0.943983,1.21598,1.24182,0.0467599,1.85109,1.16113,1.85669,0.0471713,0.0233825,1.20257,0.00919984
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.174916280222255,-0.041481100677251345,1.01389,0.930406,0.94334,1.21565,1.24214,0.0436683,1.84048,1.15804,1.84608,0.0440797,0.0127718,1.19947,-0.00141076
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.8685926349700014,-0.1358185804567394,1.01389,0.941309,0.932438,1.2102,1.24759,0.0325004,1.84212,1.14687,1.84772,0.0329118,0.0144101,1.18831,0.000227527
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.1878271649063703,-0.0821528592328174,1.01389,0.930329,0.943417,1.21569,1.2421,0.0440497,1.83927,1.15842,1.84487,0.044461,0.0115585,1.19986,-0.00262406
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.4718481431025965,-0.09291589486165108,1.01389,0.930698,0.943049,1.21551,1.24229,0.0526834,1.83898,1.16705,1.84458,0.0530948,0.0112673,1.20849,-0.0029153
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.8415814003957651,0.2157403468947216,1.01389,0.850924,1.02282,1.2554,1.2024,0.0357624,1.84476,1.15013,1.85036,0.0361738,0.0170496,1.19157,0.00286696
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.948024833673506,-0.154151042117049,1.01389,0.931283,0.942463,1.21522,1.24258,0.0368577,1.8364,1.15123,1.842,0.0372692,0.00868833,1.19266,-0.00549418
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9200538302772094,-0.2946432511109081,1.01389,0.952059,0.921687,1.20483,1.25297,0.0365473,1.8333,1.15092,1.8389,0.0369587,0.00559015,1.19235,-0.00859243
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.4964803007243925,-0.09599960191876727,1.01389,0.929826,0.94392,1.21594,1.24185,0.0533992,1.83885,1.16777,1.84444,0.0538106,0.0111348,1.20921,-0.0030478
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9363860061436621,0.04900177058825396,1.01389,0.93079,0.942957,1.21546,1.24233,0.0364473,1.84326,1.15082,1.84886,0.0368587,0.0155483,1.19225,0.00136574
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.4153253659580403,-0.030357620547476483,1.01389,0.930414,0.943332,1.21565,1.24215,0.0509632,1.84085,1.16533,1.84645,0.0513746,0.0131405,1.20677,-0.00104206
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.0606546069345415,-0.0867476211021426,1.01389,0.930136,0.94361,1.21579,1.24201,0.0401595,1.83908,1.15453,1.84468,0.0405709,0.0113712,1.19597,-0.00281147
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.435557732101599,-0.11134827030075989,1.01389,0.930273,0.943473,1.21572,1.24208,0.051564,1.83838,1.16593,1.84398,0.0519754,0.0106669,1.20737,-0.00351569
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.8659476062088629,0.2789608095619294,1.01389,0.919144,0.954602,1.22129,1.23651,0.034349,1.84956,1.14872,1.85516,0.0347604,0.0218462,1.19016,0.00766365
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.3299866460741654,-0.04082721129799581,1.01389,0.930451,0.943296,1.21563,1.24216,0.0483751,1.84052,1.16274,1.84611,0.0487864,0.0128056,1.20418,-0.00137698
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.2556778049585002,0.20703123159671244,1.01389,0.930812,0.942934,1.21545,1.24234,0.0460827,1.84791,1.16045,1.85351,0.046494,0.0201981,1.20189,0.00601554
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.1228798042970696,0.19921693296293183,1.01389,0.930522,0.943224,1.2156,1.2422,0.0421132,1.84776,1.15648,1.85335,0.0425247,0.0200444,1.19792,0.00586181
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.8918921809341863,0.2490460551407152,1.01389,0.932212,0.941535,1.21475,1.24304,0.0350905,1.84948,1.14946,1.85508,0.0355019,0.0217692,1.1909,0.00758663
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.2260986972882246,0.2719503090206791,1.01389,0.930532,0.943215,1.21559,1.2422,0.0452159,1.8501,1.15958,1.8557,0.0456273,0.022391,1.20102,0.00820844
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.2182333807130172,0.24495572052275583,1.01389,0.930862,0.942884,1.21543,1.24237,0.0449848,1.84914,1.15935,1.85474,0.0453962,0.0214337,1.20079,0.00725112
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.1470109853383412,0.31478843722111277,1.01389,0.931309,0.942438,1.2152,1.24259,0.0428991,1.85131,1.15727,1.8569,0.0433105,0.0235957,1.19871,0.00941309
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.1480305708882155,0.33065550779268976,1.01389,0.929116,0.94463,1.2163,1.2415,0.0427986,1.85168,1.15717,1.85728,0.04321,0.0239719,1.1986,0.00978935
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.3894945288854998,-0.23221433765384986,1.01389,0.930609,0.943138,1.21555,1.24224,0.0501488,1.83473,1.16452,1.84033,0.0505601,0.0070173,1.20595,-0.00716527
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.8376752310888773,-0.22881422106690236,1.01389,1.05957,0.814179,1.15107,1.30672,0.0551921,1.91046,1.16956,1.91606,0.0556034,0.0827487,1.211,0.0685662
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.1532591507995087,0.14315658653904378,1.01389,0.930513,0.943233,1.2156,1.2422,0.0429705,1.84607,1.15734,1.85167,0.0433819,0.0183639,1.19878,0.00418128
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.3169513580966827,0.04915082839747843,1.01389,0.930104,0.943642,1.21581,1.24199,0.0479766,1.84319,1.16235,1.84878,0.048388,0.015475,1.20378,0.00129239
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.2278680443794645,0.2837089455505297,1.01389,0.930381,0.943365,1.21567,1.24213,0.0452483,1.85044,1.15962,1.85604,0.0456596,0.0227305,1.20105,0.00854792
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.968371051392552,-0.34917411717881836,1.01389,0.932768,0.940978,1.21447,1.24332,0.0374314,1.83093,1.1518,1.83653,0.0378428,0.00322341,1.19324,-0.0109592
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.4867787004431638,-0.029058012454122005,1.01389,0.928549,0.945197,1.21658,1.24121,0.0530556,1.8408,1.16742,1.8464,0.0534669,0.013094,1.20886,-0.00108855
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.861307384843992,0.2301289345848733,1.01389,2.82314,-0.94939,0.269289,2.18851,0.0046099,1.98509,1.11898,1.99069,0.00502128,0.157381,1.16042,0.143199
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.042408857000105,-0.022966311905535983,1.01389,0.929691,0.944055,1.21601,1.24178,0.0396003,1.84111,1.15397,1.8467,0.0400117,0.0133943,1.19541,-0.000788209
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.0512119979155519,-0.14414885216416282,1.01389,0.930112,0.943635,1.2158,1.24199,0.0399309,1.83729,1.1543,1.84289,0.0403423,0.0095841,1.19574,-0.00459849
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,0.9122667963388285,-0.016829698785399028,1.01389,0.927672,0.946074,1.21702,1.24077,0.0361054,1.84144,1.15047,1.84704,0.0365168,0.013731,1.19191,-0.000451549
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.0225800073618547,-0.0641741361190551,1.01389,0.930789,0.942958,1.21546,1.24233,0.0390287,1.83976,1.1534,1.84536,0.0394401,0.012047,1.19483,-0.00213558
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.0514273144720285,0.3261285092357063,1.01389,0.93064,0.943106,1.21554,1.24226,0.0399872,1.85157,1.15436,1.85717,0.0403985,0.0238621,1.19579,0.0096795
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.221758609427529,0.30220906002662806,1.01389,0.931391,0.942355,1.21516,1.24263,0.0451261,1.85115,1.15949,1.85674,0.0455375,0.0234354,1.20093,0.00925285
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185,1.769,0.0,0.0,1.030723479679642,-0.10554847232683612,1.01389,0.930127,0.94362,1.21579,1.242,0.0392506,1.8385,1.15362,1.8441,0.039662,0.0107877,1.19506,-0.00339494
